cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
0908,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0001,0.01,0.0000,0.1,0.5
0909,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0005,0.01,0.0000,0.1,0.5
0910,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0010,0.01,0.0000,0.1,0.5
0911,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0000,0.01,0.00001,0.1,0.5
0912,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0000,0.01,0.00005,0.1,0.5
0913,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0000,0.01,0.0001,0.1,0.5
0914,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0000,0.01,0.0005,0.1,0.5
0915,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0000,0.01,0.0010,0.1,0.5
0916,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00001,0.01,0.00001,0.1,0.5
0917,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00001,0.01,0.00005,0.1,0.5
0918,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00001,0.01,0.0001,0.1,0.5
0919,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00001,0.01,0.0005,0.1,0.5
0920,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00001,0.01,0.0010,0.1,0.5
0921,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00005,0.01,0.00001,0.1,0.5
0922,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00005,0.01,0.00005,0.1,0.5
0923,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00005,0.01,0.0001,0.1,0.5
0924,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00005,0.01,0.0005,0.1,0.5
0925,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.00005,0.01,0.0010,0.1,0.5
0926,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0001,0.01,0.00001,0.1,0.5
0927,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0001,0.01,0.00005,0.1,0.5
0928,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0001,0.01,0.0001,0.1,0.5
0929,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0001,0.01,0.0005,0.1,0.5
0930,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0001,0.01,0.0010,0.1,0.5
0931,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0005,0.01,0.00001,0.1,0.5
0932,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0005,0.01,0.00005,0.1,0.5
0933,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0005,0.01,0.0001,0.1,0.5
0934,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0005,0.01,0.0005,0.1,0.5
0935,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0005,0.01,0.0010,0.1,0.5
0936,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0010,0.01,0.00001,0.1,0.5
0937,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0010,0.01,0.00005,0.1,0.5
0938,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0010,0.01,0.0001,0.1,0.5
0939,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0010,0.01,0.0005,0.1,0.5
0940,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0005,1,1.5,true,0.0010,0.01,0.0010,0.1,0.5
0941,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00001,0.01,0.0000,0.1,0.5
0942,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00005,0.01,0.0000,0.1,0.5
0943,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0001,0.01,0.0000,0.1,0.5
0944,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0005,0.01,0.0000,0.1,0.5
0945,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0010,0.01,0.0000,0.1,0.5
0946,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0000,0.01,0.00001,0.1,0.5
0947,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0000,0.01,0.00005,0.1,0.5
0948,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0000,0.01,0.0001,0.1,0.5
0949,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0000,0.01,0.0005,0.1,0.5
0950,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0000,0.01,0.0010,0.1,0.5
0951,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00001,0.01,0.00001,0.1,0.5
0952,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00001,0.01,0.00005,0.1,0.5
0953,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00001,0.01,0.0001,0.1,0.5
0954,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00001,0.01,0.0005,0.1,0.5
0955,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00001,0.01,0.0010,0.1,0.5
0956,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00005,0.01,0.00001,0.1,0.5
0957,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00005,0.01,0.00005,0.1,0.5
0958,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00005,0.01,0.0001,0.1,0.5
0959,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00005,0.01,0.0005,0.1,0.5
0960,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.00005,0.01,0.0010,0.1,0.5
0961,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0001,0.01,0.00001,0.1,0.5
0962,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0001,0.01,0.00005,0.1,0.5
0963,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0001,0.01,0.0001,0.1,0.5
0964,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0001,0.01,0.0005,0.1,0.5
0965,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0001,0.01,0.0010,0.1,0.5
0966,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0005,0.01,0.00001,0.1,0.5
0967,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0005,0.01,0.00005,0.1,0.5
0968,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0005,0.01,0.0001,0.1,0.5
0969,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0005,0.01,0.0005,0.1,0.5
0970,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0005,0.01,0.0010,0.1,0.5
0971,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0010,0.01,0.00001,0.1,0.5
0972,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0010,0.01,0.00005,0.1,0.5
0973,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0010,0.01,0.0001,0.1,0.5
0974,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0010,0.01,0.0005,0.1,0.5
0975,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0000,0.0010,1,1.5,true,0.0010,0.01,0.0010,0.1,0.5
0976,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.00001,0.01,0.0000,0.1,0.5
0977,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.00005,0.01,0.0000,0.1,0.5
0978,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0001,0.01,0.0000,0.1,0.5
0979,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0005,0.01,0.0000,0.1,0.5
0980,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0010,0.01,0.0000,0.1,0.5
0981,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0000,0.01,0.00001,0.1,0.5
0982,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0000,0.01,0.00005,0.1,0.5
0983,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0000,0.01,0.0001,0.1,0.5
0984,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0000,0.01,0.0005,0.1,0.5
0985,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0001,1,1.5,true,0.0000,0.01,0.0010,0.1,0.5
0986,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.00001,0.01,0.0000,0.1,0.5
0987,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.00005,0.01,0.0000,0.1,0.5
0988,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0001,0.01,0.0000,0.1,0.5
0989,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0005,0.01,0.0000,0.1,0.5
0990,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0010,0.01,0.0000,0.1,0.5
0991,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0000,0.01,0.00001,0.1,0.5
0992,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0000,0.01,0.00005,0.1,0.5
0993,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0000,0.01,0.0001,0.1,0.5
0994,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0000,0.01,0.0005,0.1,0.5
0995,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00001,0.0005,1,1.5,true,0.0000,0.01,0.0010,0.1,0.5
0996,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.00001,0.01,0.0000,0.1,0.5
0997,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.00005,0.01,0.0000,0.1,0.5
0998,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0001,0.01,0.0000,0.1,0.5
0999,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0005,0.01,0.0000,0.1,0.5
1000,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0010,0.01,0.0000,0.1,0.5
1001,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0000,0.01,0.00001,0.1,0.5
1002,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0000,0.01,0.00005,0.1,0.5
1003,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0000,0.01,0.0001,0.1,0.5
1004,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0000,0.01,0.0005,0.1,0.5
1005,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0001,1,1.5,true,0.0000,0.01,0.0010,0.1,0.5
1006,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.00001,0.01,0.0000,0.1,0.5
1007,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.00005,0.01,0.0000,0.1,0.5
1008,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0001,0.01,0.0000,0.1,0.5
1009,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0005,0.01,0.0000,0.1,0.5
1010,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0010,0.01,0.0000,0.1,0.5
1011,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0000,0.01,0.00001,0.1,0.5
1012,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0000,0.01,0.00005,0.1,0.5
1013,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0000,0.01,0.0001,0.1,0.5
1014,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0000,0.01,0.0005,0.1,0.5
1015,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.00005,0.0005,1,1.5,true,0.0000,0.01,0.0010,0.1,0.5
1016,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.00001,0.01,0.0000,0.1,0.5
1017,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.00005,0.01,0.0000,0.1,0.5
1018,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0001,0.01,0.0000,0.1,0.5
1019,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0005,0.01,0.0000,0.1,0.5
1020,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0010,0.01,0.0000,0.1,0.5
1021,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0000,0.01,0.00001,0.1,0.5
1022,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0000,0.01,0.00005,0.1,0.5
1023,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0000,0.01,0.0001,0.1,0.5
1024,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0000,0.01,0.0005,0.1,0.5
1025,false,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,100,12,2,0,0.00001,NMI,64,false,5,2.5,0.0001,0.0001,1,1.5,true,0.0000,0.01,0.0010,0.1,0.5
