cfgid,usemsk,usepad,roi,interp,optim,linesearch,divini,srcgrd,ffdgrd,passdof,conjtot,levels,iters,steps,rejects,lastn,epsilon,sim,bins,padbins,window,ds,be,le,le_mu,le_lambda,le_rot,lj,lj_eps,nj,nj_eps,nj_gamma
0393,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0020,0.10,0.5
0394,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0030,0.10,0.5
0395,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0040,0.10,0.5
0396,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0050,0.10,0.5
0397,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0060,0.10,0.5
0398,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0070,0.10,0.5
0399,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0080,0.10,0.5
0400,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0090,0.10,0.5
0401,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0100,0.10,0.5
0402,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0,0,1,1.5,true,0,0.005,0.0200,0.10,0.5
0403,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0,1,1.5,true,0,0.005,0,0.01,0.5
0404,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0,1,1.5,true,0,0.005,0,0.01,0.5
0405,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0,1,1.5,true,0,0.005,0,0.01,0.5
0406,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0002,0,1,1.5,true,0,0.005,0,0.01,0.5
0407,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0,1,1.5,true,0,0.005,0,0.01,0.5
0408,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Analytic,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0004,0,1,1.5,true,0,0.005,0,0.01,0.5
0409,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0,1,1.5,true,0,0.005,0,0.01,0.5
0410,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0,1,1.5,true,0,0.005,0,0.01,0.5
0411,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0,1,1.5,true,0,0.005,0,0.01,0.5
0412,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0002,0,1,1.5,true,0,0.005,0,0.01,0.5
0413,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0,1,1.5,true,0,0.005,0,0.01,0.5
0414,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0004,0,1,1.5,true,0,0.005,0,0.01,0.5
0415,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0,1,1.5,true,0,0.005,0,0.01,0.5
0416,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00005,0,1,1.5,true,0,0.005,0,0.01,0.5
0417,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0,1,1.5,true,0,0.005,0,0.01,0.5
0418,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0002,0,1,1.5,true,0,0.005,0,0.01,0.5
0419,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0,1,1.5,true,0,0.005,0,0.01,0.5
0420,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,DMFFD,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0004,0,1,1.5,true,0,0.005,0,0.01,0.5
0421,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0422,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0000,0.005,0.0030,0.1,0.5
0423,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0000,0.005,0.0050,0.1,0.5
0424,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0000,0.005,0.0080,0.1,0.5
0425,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0426,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0005,0.005,0.0030,0.1,0.5
0427,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0005,0.005,0.0050,0.1,0.5
0428,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0005,0.005,0.0080,0.1,0.5
0429,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0010,0.005,0.0000,0.1,0.5
0430,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0010,0.005,0.0030,0.1,0.5
0431,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0010,0.005,0.0050,0.1,0.5
0432,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0010,0.005,0.0080,0.1,0.5
0433,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0030,0.005,0.0000,0.1,0.5
0434,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0030,0.005,0.0030,0.1,0.5
0435,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0030,0.005,0.0050,0.1,0.5
0436,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0008,1,1,true,0.0030,0.005,0.0080,0.1,0.5
0437,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0438,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0000,0.005,0.0030,0.1,0.5
0439,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0000,0.005,0.0050,0.1,0.5
0440,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0000,0.005,0.0080,0.1,0.5
0441,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0442,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0005,0.005,0.0030,0.1,0.5
0443,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0005,0.005,0.0050,0.1,0.5
0444,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0005,0.005,0.0080,0.1,0.5
0445,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0010,0.005,0.0000,0.1,0.5
0446,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0010,0.005,0.0030,0.1,0.5
0447,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0010,0.005,0.0050,0.1,0.5
0448,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0010,0.005,0.0080,0.1,0.5
0449,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0030,0.005,0.0000,0.1,0.5
0450,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0030,0.005,0.0030,0.1,0.5
0451,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0030,0.005,0.0050,0.1,0.5
0452,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0001,0.0010,1,1,true,0.0030,0.005,0.0080,0.1,0.5
0453,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0454,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0000,0.005,0.0030,0.1,0.5
0455,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0000,0.005,0.0050,0.1,0.5
0456,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0000,0.005,0.0080,0.1,0.5
0457,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0458,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0005,0.005,0.0030,0.1,0.5
0459,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0005,0.005,0.0050,0.1,0.5
0460,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0005,0.005,0.0080,0.1,0.5
0461,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0010,0.005,0.0000,0.1,0.5
0462,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0010,0.005,0.0030,0.1,0.5
0463,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0010,0.005,0.0050,0.1,0.5
0464,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0010,0.005,0.0080,0.1,0.5
0465,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0030,0.005,0.0000,0.1,0.5
0466,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0030,0.005,0.0030,0.1,0.5
0467,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0030,0.005,0.0050,0.1,0.5
0468,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0008,1,1,true,0.0030,0.005,0.0080,0.1,0.5
0469,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0470,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0000,0.005,0.0030,0.1,0.5
0471,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0000,0.005,0.0050,0.1,0.5
0472,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0000,0.005,0.0080,0.1,0.5
0473,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0474,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0005,0.005,0.0030,0.1,0.5
0475,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0005,0.005,0.0050,0.1,0.5
0476,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0005,0.005,0.0080,0.1,0.5
0477,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0010,0.005,0.0000,0.1,0.5
0478,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0010,0.005,0.0030,0.1,0.5
0479,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0010,0.005,0.0050,0.1,0.5
0480,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0010,0.005,0.0080,0.1,0.5
0481,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0030,0.005,0.0000,0.1,0.5
0482,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0030,0.005,0.0030,0.1,0.5
0483,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0030,0.005,0.0050,0.1,0.5
0484,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0003,0.0010,1,1,true,0.0030,0.005,0.0080,0.1,0.5
0485,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0486,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0000,0.005,0.0030,0.1,0.5
0487,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0000,0.005,0.0050,0.1,0.5
0488,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0000,0.005,0.0080,0.1,0.5
0489,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0490,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0005,0.005,0.0030,0.1,0.5
0491,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0005,0.005,0.0050,0.1,0.5
0492,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0005,0.005,0.0080,0.1,0.5
0493,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0010,0.005,0.0000,0.1,0.5
0494,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0010,0.005,0.0030,0.1,0.5
0495,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0010,0.005,0.0050,0.1,0.5
0496,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0010,0.005,0.0080,0.1,0.5
0497,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0030,0.005,0.0000,0.1,0.5
0498,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0030,0.005,0.0030,0.1,0.5
0499,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0030,0.005,0.0050,0.1,0.5
0500,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0008,1,1,true,0.0030,0.005,0.0080,0.1,0.5
0501,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0000,0.005,0.0000,0.1,0.5
0502,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0000,0.005,0.0030,0.1,0.5
0503,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0000,0.005,0.0050,0.1,0.5
0504,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0000,0.005,0.0080,0.1,0.5
0505,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0005,0.005,0.0000,0.1,0.5
0506,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0005,0.005,0.0030,0.1,0.5
0507,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0005,0.005,0.0050,0.1,0.5
0508,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0005,0.005,0.0080,0.1,0.5
0509,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0010,0.005,0.0000,0.1,0.5
0510,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0010,0.005,0.0030,0.1,0.5
0511,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0010,0.005,0.0050,0.1,0.5
0512,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0010,0.005,0.0080,0.1,0.5
0513,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0030,0.005,0.0000,0.1,0.5
0514,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0030,0.005,0.0030,0.1,0.5
0515,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0030,0.005,0.0050,0.1,0.5
0516,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.0005,0.0010,1,1,true,0.0030,0.005,0.0080,0.1,0.5
0517,true,true,Union,Fast Linear,ConjugateGradientDescent,Adaptive,false,false,Convolution,false,true,3,300,12,12,0,0,NMI,64,false,5,2.5,0.00001,0.0005,1,1,true,0.0000,0.005,0.0000,0.1,0.5
